1140213.00,1105.00, 201.75, 202.40, 201.20, 201.21,125606.00
1140213.00,1110.00, 201.47, 201.69, 200.50, 200.60,52554.00
1140213.00,1115.00, 200.60, 200.85, 200.00, 200.42,53043.00
1140213.00,1120.00, 200.46, 200.95, 200.46, 200.86,32149.00
1140213.00,1125.00, 200.79, 201.12, 199.73, 200.53,44080.00
1140213.00,1130.00, 200.54, 200.78, 200.20, 200.78,24804.00
1140213.00,1135.00, 200.79, 200.90, 200.31, 200.37,17179.00
1140213.00,1140.00, 200.37, 200.75, 200.32, 200.60,12654.00
1140213.00,1145.00, 200.60, 200.90, 200.31, 200.64,31744.00
1140213.00,1150.00, 200.80, 201.50, 200.80, 201.50,55630.00
1140213.00,1155.00, 201.45, 202.02, 201.38, 201.49,63529.00
1140213.00,1200.00, 201.40, 201.78, 200.91, 201.42,25312.00
1140213.00,1205.00, 201.39, 202.02, 201.18, 201.93,39448.00
1140213.00,1210.00, 201.89, 202.01, 201.50, 201.59,16187.00
1140213.00,1215.00, 201.62, 202.29, 201.54, 202.00,37103.00
1140213.00,1220.00, 201.99, 202.22, 201.66, 201.92,28429.00
1140213.00,1225.00, 201.96, 202.39, 201.91, 202.39,36021.00
1140213.00,1230.00, 202.28, 202.72, 201.77, 201.89,88798.00
1140213.00,1235.00, 201.87, 202.00, 201.20, 201.30,30136.00
1140213.00,1240.00, 201.50, 201.90, 201.30, 201.75,21274.00
1140213.00,1245.00, 201.73, 201.90, 201.45, 201.63,16572.00
1140213.00,1250.00, 201.50, 201.62, 200.95, 201.40,46485.00
1140213.00,1255.00, 201.42, 201.69, 201.16, 201.34,18716.00
1140213.00,1300.00, 201.50, 201.70, 201.30, 201.54,16830.00
1140213.00,1305.00, 201.62, 201.95, 201.51, 201.95,21551.00
1140213.00,1310.00, 201.95, 202.10, 201.64, 201.88,26649.00
1140213.00,1315.00, 201.80, 201.87, 201.30, 201.33,28556.00
1140213.00,1320.00, 201.44, 201.89, 201.42, 201.73,13797.00
1140213.00,1325.00, 201.71, 201.81, 201.36, 201.48,6185.00
1140213.00,1330.00, 201.55, 201.70, 201.14, 201.28,12807.00
1140213.00,1335.00, 201.34, 201.62, 201.05, 201.15,36376.00
1140213.00,1340.00, 201.21, 201.34, 200.62, 201.19,37060.00
1140213.00,1345.00, 201.17, 201.50, 201.16, 201.48,15256.00
1140213.00,1350.00, 201.48, 201.67, 201.31, 201.55,19926.00
1140213.00,1355.00, 201.65, 201.88, 201.48, 201.88,25915.00
1140213.00,1400.00, 201.87, 202.05, 201.77, 202.03,33588.00
1140213.00,1405.00, 202.00, 202.27, 201.63, 201.86,39329.00
1140213.00,1410.00, 201.87, 202.15, 201.76, 201.82,18469.00
1140213.00,1415.00, 201.78, 201.81, 200.81, 200.82,21013.00
1140213.00,1420.00, 200.82, 201.15, 200.15, 200.25,40362.00
1140213.00,1425.00, 200.27, 200.82, 200.15, 200.80,31478.00
1140213.00,1430.00, 200.80, 200.80, 200.05, 200.16,66874.00
1140213.00,1435.00, 200.18, 200.44, 199.80, 200.25,38674.00
1140213.00,1440.00, 200.25, 200.60, 199.95, 200.44,26630.00
1140213.00,1445.00, 200.41, 200.98, 200.30, 200.95,20451.00
1140213.00,1450.00, 200.95, 201.00, 200.75, 200.98,12898.00
1140213.00,1455.00, 201.00, 201.33, 200.84, 201.14,30029.00
1140213.00,1500.00, 201.06, 201.16, 200.40, 200.82,24106.00
1140213.00,1505.00, 200.81, 201.11, 200.11, 200.22,17558.00
1140213.00,1510.00, 200.23, 200.61, 200.19, 200.42,21998.00
1140213.00,1515.00, 200.38, 200.82, 200.22, 200.53,22200.00
1140213.00,1520.00, 200.53, 200.78, 200.40, 200.45,15065.00
1140213.00,1525.00, 200.52, 200.55, 200.10, 200.12,17280.00
1140213.00,1530.00, 200.12, 200.43, 200.01, 200.21,44848.00
1140213.00,1535.00, 200.29, 200.41, 199.80, 199.86,46303.00
1140213.00,1540.00, 199.88, 200.11, 199.72, 199.91,49652.00
1140213.00,1545.00, 199.81, 199.91, 199.00, 199.12,71692.00
1140213.00,1550.00, 199.20, 199.50, 199.15, 199.38,48788.00
1140213.00,1555.00, 199.42, 199.85, 199.34, 199.83,84951.00
1140213.00,1600.00, 199.84, 199.84, 199.36, 199.62,73256.00
1140214.00, 935.00, 198.20, 199.40, 197.00, 198.72,170800.00
1140214.00, 940.00, 198.73, 201.88, 198.71, 200.61,185792.00
1140214.00, 945.00, 200.72, 201.38, 199.39, 200.66,96679.00
1140214.00, 950.00, 200.51, 200.58, 198.70, 199.05,55442.00
1140214.00, 955.00, 199.05, 199.42, 198.45, 198.52,57500.00
1140214.00,1000.00, 198.52, 198.89, 197.55, 198.73,64790.00
1140214.00,1005.00, 198.69, 198.87, 197.49, 197.49,37877.00
1140214.00,1010.00, 197.49, 197.99, 197.25, 197.81,43139.00
1140214.00,1015.00, 197.77, 198.70, 197.61, 198.28,41923.00
1140214.00,1020.00, 198.10, 199.25, 198.08, 198.75,52663.00
1140214.00,1025.00, 198.75, 199.48, 198.74, 198.93,40435.00
1140214.00,1030.00, 198.92, 199.38, 198.84, 199.20,33549.00
1140214.00,1035.00, 199.20, 200.10, 198.91, 199.89,58642.00
1140214.00,1040.00, 199.96, 200.20, 199.29, 199.50,30069.00
1140214.00,1045.00, 199.46, 199.74, 199.01, 199.01,21741.00
1140214.00,1050.00, 199.18, 199.43, 198.75, 199.10,28443.00
1140214.00,1055.00, 199.18, 199.18, 198.53, 198.69,31536.00
1140214.00,1100.00, 198.77, 198.85, 198.03, 198.17,20135.00
1140214.00,1105.00, 198.20, 198.48, 197.87, 197.88,26449.00
1140214.00,1110.00, 197.88, 198.04, 197.53, 197.66,51913.00
1140214.00,1115.00, 197.74, 198.69, 197.74, 198.40,60438.00
1140214.00,1120.00, 198.40, 199.17, 198.40, 198.96,34517.00
1140214.00,1125.00, 198.98, 198.98, 198.36, 198.72,24460.00
1140214.00,1130.00, 198.63, 199.85, 198.57, 199.50,57728.00
1140214.00,1135.00, 199.53, 199.99, 199.48, 199.88,37299.00
1140214.00,1140.00, 199.88, 199.90, 199.08, 199.39,36560.00
1140214.00,1145.00, 199.36, 199.67, 199.27, 199.32,9538.00
1140214.00,1150.00, 199.30, 199.47, 198.80, 198.80,15333.00
1140214.00,1155.00, 198.80, 199.40, 198.35, 199.16,20950.00
1140214.00,1200.00, 199.17, 199.63, 199.17, 199.34,16186.00
1140214.00,1205.00, 199.17, 199.39, 198.42, 198.68,19716.00
1140214.00,1210.00, 198.68, 198.80, 198.31, 198.55,28988.00
1140214.00,1215.00, 198.58, 198.92, 198.52, 198.78,6525.00
1140214.00,1220.00, 198.78, 198.87, 198.26, 198.34,10869.00
1140214.00,1225.00, 198.34, 198.79, 198.27, 198.44,11647.00
1140214.00,1230.00, 198.41, 198.57, 197.85, 198.00,17003.00
1140214.00,1235.00, 198.06, 198.47, 197.90, 198.29,17385.00
1140214.00,1240.00, 198.31, 198.61, 198.13, 198.59,9329.00
1140214.00,1245.00, 198.58, 199.02, 198.50, 198.90,23736.00
1140214.00,1250.00, 199.00, 199.23, 198.90, 198.92,13473.00
1140214.00,1255.00, 198.92, 198.98, 198.56, 198.66,6013.00
1140214.00,1300.00, 198.60, 198.61, 198.33, 198.61,6106.00
